time;dataset;alpha;distribution;seed;#parts;model;lr;num_epoch;hidden_layer_size;batch_size;value function;method;client number;contribution
2023-07-06 00:45:40;tictactoe;0.8;label skew;6701;8;TicTacToeMLP;0.005;60;16;16;gradient_similarity;ShapleyValue;0;0.05884028598666191
2023-07-06 00:45:40;tictactoe;0.8;label skew;6701;8;TicTacToeMLP;0.005;60;16;16;gradient_similarity;ShapleyValue;1;0.1654902994632721
2023-07-06 00:45:40;tictactoe;0.8;label skew;6701;8;TicTacToeMLP;0.005;60;16;16;gradient_similarity;ShapleyValue;2;0.16156363487243652
2023-07-06 00:45:40;tictactoe;0.8;label skew;6701;8;TicTacToeMLP;0.005;60;16;16;gradient_similarity;ShapleyValue;3;0.0878491997718811
2023-07-06 00:45:40;tictactoe;0.8;label skew;6701;8;TicTacToeMLP;0.005;60;16;16;gradient_similarity;ShapleyValue;4;0.22924160957336426
2023-07-06 00:45:40;tictactoe;0.8;label skew;6701;8;TicTacToeMLP;0.005;60;16;16;gradient_similarity;ShapleyValue;5;0.2590615749359131
2023-07-06 00:45:40;tictactoe;0.8;label skew;6701;8;TicTacToeMLP;0.005;60;16;16;gradient_similarity;ShapleyValue;6;-0.0012805531732738018
2023-07-06 00:45:40;tictactoe;0.8;label skew;6701;8;TicTacToeMLP;0.005;60;16;16;gradient_similarity;ShapleyValue;7;0.03923400491476059
2023-07-06 00:45:40;tictactoe;0.8;label skew;6702;8;TicTacToeMLP;0.005;60;16;16;gradient_similarity;ShapleyValue;0;0.1436072736978531
2023-07-06 00:45:40;tictactoe;0.8;label skew;6702;8;TicTacToeMLP;0.005;60;16;16;gradient_similarity;ShapleyValue;1;-0.004916130565106869
2023-07-06 00:45:40;tictactoe;0.8;label skew;6702;8;TicTacToeMLP;0.005;60;16;16;gradient_similarity;ShapleyValue;2;0.11983857303857803
2023-07-06 00:45:40;tictactoe;0.8;label skew;6702;8;TicTacToeMLP;0.005;60;16;16;gradient_similarity;ShapleyValue;3;0.016904793679714203
2023-07-06 00:45:40;tictactoe;0.8;label skew;6702;8;TicTacToeMLP;0.005;60;16;16;gradient_similarity;ShapleyValue;4;0.1597105711698532
2023-07-06 00:45:40;tictactoe;0.8;label skew;6702;8;TicTacToeMLP;0.005;60;16;16;gradient_similarity;ShapleyValue;5;0.16175758838653564
2023-07-06 00:45:40;tictactoe;0.8;label skew;6702;8;TicTacToeMLP;0.005;60;16;16;gradient_similarity;ShapleyValue;6;0.2875267267227173
2023-07-06 00:45:40;tictactoe;0.8;label skew;6702;8;TicTacToeMLP;0.005;60;16;16;gradient_similarity;ShapleyValue;7;0.11557058990001678
2023-07-06 00:45:40;tictactoe;0.8;label skew;6703;8;TicTacToeMLP;0.005;60;16;16;gradient_similarity;ShapleyValue;0;0.0164865180850029
2023-07-06 00:45:40;tictactoe;0.8;label skew;6703;8;TicTacToeMLP;0.005;60;16;16;gradient_similarity;ShapleyValue;1;0.07895582914352417
2023-07-06 00:45:40;tictactoe;0.8;label skew;6703;8;TicTacToeMLP;0.005;60;16;16;gradient_similarity;ShapleyValue;2;0.4507989287376404
2023-07-06 00:45:40;tictactoe;0.8;label skew;6703;8;TicTacToeMLP;0.005;60;16;16;gradient_similarity;ShapleyValue;3;-0.006699760910123587
2023-07-06 00:45:40;tictactoe;0.8;label skew;6703;8;TicTacToeMLP;0.005;60;16;16;gradient_similarity;ShapleyValue;4;0.03224974498152733
2023-07-06 00:45:40;tictactoe;0.8;label skew;6703;8;TicTacToeMLP;0.005;60;16;16;gradient_similarity;ShapleyValue;5;0.2971213757991791
2023-07-06 00:45:40;tictactoe;0.8;label skew;6703;8;TicTacToeMLP;0.005;60;16;16;gradient_similarity;ShapleyValue;6;0.024152783676981926
2023-07-06 00:45:40;tictactoe;0.8;label skew;6703;8;TicTacToeMLP;0.005;60;16;16;gradient_similarity;ShapleyValue;7;0.10693444311618805
2023-07-06 00:45:41;adult;0.8;label skew;6694;8;AdultMLP;0.001;25;24;64;data_quantity;ShapleyValue;0;730.9999999999989
2023-07-06 00:45:41;adult;0.8;label skew;6694;8;AdultMLP;0.001;25;24;64;data_quantity;ShapleyValue;1;5531.999999999995
2023-07-06 00:45:41;adult;0.8;label skew;6694;8;AdultMLP;0.001;25;24;64;data_quantity;ShapleyValue;2;6228.000000000003
2023-07-06 00:45:41;adult;0.8;label skew;6694;8;AdultMLP;0.001;25;24;64;data_quantity;ShapleyValue;3;7882.999999999996
2023-07-06 00:45:41;adult;0.8;label skew;6694;8;AdultMLP;0.001;25;24;64;data_quantity;ShapleyValue;4;730.9999999999989
2023-07-06 00:45:41;adult;0.8;label skew;6694;8;AdultMLP;0.001;25;24;64;data_quantity;ShapleyValue;5;2798.000000000008
2023-07-06 00:45:41;adult;0.8;label skew;6694;8;AdultMLP;0.001;25;24;64;data_quantity;ShapleyValue;6;2188.999999999999
2023-07-06 00:45:41;adult;0.8;label skew;6694;8;AdultMLP;0.001;25;24;64;data_quantity;ShapleyValue;7;1052.9999999999986
2023-07-06 00:45:43;bank;0.8;label skew;6694;8;BankMLP;0.001;20;8;64;data_quantity;ShapleyValue;0;630.0
2023-07-06 00:45:43;bank;0.8;label skew;6694;8;BankMLP;0.001;20;8;64;data_quantity;ShapleyValue;1;8974.000000000015
2023-07-06 00:45:43;bank;0.8;label skew;6694;8;BankMLP;0.001;20;8;64;data_quantity;ShapleyValue;2;8602.00000000001
2023-07-06 00:45:43;bank;0.8;label skew;6694;8;BankMLP;0.001;20;8;64;data_quantity;ShapleyValue;3;12034.000000000018
2023-07-06 00:45:43;bank;0.8;label skew;6694;8;BankMLP;0.001;20;8;64;data_quantity;ShapleyValue;4;704.0000000000016
2023-07-06 00:45:43;bank;0.8;label skew;6694;8;BankMLP;0.001;20;8;64;data_quantity;ShapleyValue;5;4562.999999999985
2023-07-06 00:45:43;bank;0.8;label skew;6694;8;BankMLP;0.001;20;8;64;data_quantity;ShapleyValue;6;3849.999999999998
2023-07-06 00:45:43;bank;0.8;label skew;6694;8;BankMLP;0.001;20;8;64;data_quantity;ShapleyValue;7;1332.000000000001
2023-07-06 00:45:44;adult;0.8;label skew;6695;8;AdultMLP;0.001;25;24;64;data_quantity;ShapleyValue;0;1330.999999999996
